development,country,time,gdp_per_capita,gdp_ppp,population,life_expectancy,employment_ratio,unemployment_ratio,unemployment_program,labor_productivity,labor_tax,gini,poverty_rate,median_income,adjusted_net_saving,co2,public_debt,dependency_ratio,tfr,adjTFR,p90p10,gni_sd,gni_diff,internet_usage,real_wage,upper_isced3,tax_wedge,environmental_tax,fossil_fuels,nuclear,renewables,infrastructure
advanced_economies,DNK,2016,61877.9764789002,310372270416.481,5728010,80.8536585365854,72.675,4.13153733931,3.14,851.4341448765077,3.2,0.3678745472,0.058,NA,19.1759992746169,0.106763583820479,37.2,56.2981523942527,1.79,1.913,1.79,0.021301643479148737,6.06635071090047,94.3436,567.412573491244,78.18444,25.240343,3.909,25719.739,0,8127.734,3.75
advanced_economies,DNK,2017,63215.9980672126,319130157564.111,5764980,81.1024390243903,73.225,4.19421005652,3.03,863.3116840862083,3.9,0.3627034875,0.061,NA,19.1668349101619,NA,35.528,56.6199956477692,1.75,1.984,1.75,0.021215898943895504,6.060606060606055,97.0007,555.0032048673393,NA,25.200059,3.69,24346.691,0,9559.1,NA
advanced_economies,DNK,2018,64271.8782657946,326073301312.257,5793636,80.9536585365854,74.125,3.84768558076,2.87,867.0742430461329,4,0.3567584509,NA,48.72,19.2275122761516,NA,33.835,56.9149567170267,1.73,1.995,1.73,0.021602658927402024,6.143667296786393,92.6641,555.9063602097765,79.27773,24.936708,3.613,24337.7,0,9036.414,3.96
advanced_economies,DNK,2019,65867.001719698,335364807122.037,5814422,81.2024390243903,75,3.68543400812,NA,878.2266895959734,4,0.357439267,NA,NA,21.1903999872243,NA,33.012,57.1492163244942,1.7,1.925,1.7,0.020933451054381366,5.937794533459018,95.4343,554.8504301548058,NA,25.330067,3.374,22947.348,0,10115.041,NA
advanced_economies,ESP,2010,30502.7197080776,1738225400134.26,46576897,81.6268292682927,58.85,19.875,3.99,518.3129941899336,33.7,0.4110792222,0.139,NA,7.48262967049089,0.18344336759328,60.515,46.730008815098,1.37,1.709,1.37,0.01839374244597131,6.391347099311706,57.8236,437.0813774610648,44.25182,33.968519,1.764,27033.967,3423.08,5723.135,3.58
advanced_economies,ESP,2011,30146.9992402473,1724069753884.88,46742697,82.4756097560976,58.025,21.40833333333,3.79,519.551904183495,35.5,0.410195093,0.147,NA,6.30344059893253,0.181624931532209,69.85,47.6538264109461,1.34,1.637,1.34,0.018994693219660734,6.706114398422081,62.7077,415.96465593793386,45.26531,34.306237,1.71,27039.627,3177.468,5168.645,NA
advanced_economies,ESP,2012,29235.8286869685,1673046921517.68,46773055,82.4268292682927,55.75,24.81666666667,3.81,524.4094831743229,35.5,0.4035209355,0.141,NA,6.01666816308656,0.178465239210155,86.307,48.4074967511606,1.32,1.504,1.32,0.019814287642785602,6.923837784371911,66.5907,394.6944636556583,45.60115,34.730704,1.732,26563,3364.255,5280.828,3.74
advanced_economies,ESP,2013,28910.7558426965,1649032102052.6,46620045,83.0780487804878,54.825,26.10833333333,3.53,527.3279679470405,35.2,0.4182926685,0.159,29.56,6.88664635642189,0.156761356933125,95.782,49.0737816979334,1.27,1.439,1.27,0.019746305661805606,6.824925816023741,69.7292,389.23031811615044,NA,34.80604,1.97,24046.948,3094.884,6280.183,NA
advanced_economies,ESP,2014,29398.6103065297,1671853188290.09,46480882,83.2292682926829,56,24.45833333333,3.11,524.9751840451733,35.4,0.4196602432,0.153,NA,7.1622299709264,0.150148047221567,100.7,49.7563846865661,1.32,1.466,1.32,0.020448883620595472,7.015810276679857,74.3549,388.6036195522243,47.23725,34.89832,1.876,23533.93,3117.624,6239.784,3.77
advanced_economies,ESP,2015,30549.7918140542,1735971644688.39,46444832,82.8317073170732,57.8,22.06666666667,2.58,528.5431109697959,35.6,0.4215350059,0.153,NA,8.68435241586474,0.154525377491792,99.303,50.4962473335789,1.33,1.46,1.33,0.020090283889900435,6.882989183874133,78.7489,396.37511281800306,47.86305,33.746459,1.936,24789.085,3106.105,5509.595,NA
advanced_economies,ESP,2016,31449.284169363,1788594176239.12,46484062,83.3292682926829,59.55,19.625,2.3,528.1156031798993,35.6,0.4262073589,0.156,NA,9.72301866985706,0.140780127274941,99.166,50.7748250485296,1.34,1.437,1.34,0.019954792889487618,6.660137120470133,81.9309,394.9318902855687,48.64906,33.734979,1.865,24662.235,3161.098,5920.332,3.72
advanced_economies,ESP,2017,32308.5920135469,1841780549395.31,46593236,83.2829268292683,61.1,17.23333333333,2.21,528.7821933477397,35.6,0.4282030722,0.148,NA,10.1467719005565,NA,98.557,51.1697189700603,1.31,1.425,1.31,0.019967197921698078,6.54296875,83.3862,382.2908971289402,NA,33.722887,1.839,26017.523,3114.459,5043.308,NA
advanced_economies,ESP,2018,32949.0781809939,1886536685061.69,46797754,83.4317073170732,62.4,15.25,2.16,528.0300990543894,35.7,0.4238809384,0.142,32.1,10.4299337119916,NA,97.435,51.6196951902596,1.26,NA,1.26,0.019573463992405817,6.426484907497576,86.3576,372.67280137138414,50.41699,33.894531,1.831,25657.306,2968.321,5988.399,3.84
advanced_economies,ESP,2019,33352.3289626088,1923326544330.75,47133521,83.4853658536585,63.3,14.125,NA,526.8930325846572,35.8,0.4248560534,NA,NA,10.7974097355502,NA,95.508,52.0327433357427,1.24,NA,1.24,0.01947731885465224,6.316812439261432,91.4376,372.0339800895635,NA,34.035553,1.773,25138.334,3096.224,5769.877,NA
advanced_economies,EST,2010,14784.3846616318,34795944546.6604,1331475,75.4292682926829,61.25,16.7,1.06,241.37770876133553,39.2,0.4422686254,NA,NA,8.44979292524743,0.612271870539485,6.606,48.4939530609423,1.72,1.985,1.72,0.0335201996503894,8.320413436692498,66.8903,244.91773501675019,86.4621,31.012281,2.913,51407.679,0,2047.72,2.75
advanced_economies,EST,2011,15930.6617719021,37380125070.7565,1327439,76.2292682926829,65.3,12.325,0.69,243.96112973816386,39.4,0.4581190657,NA,NA,12.5984121675273,0.550207560430313,6.105,49.42764611656,1.61,1.888,1.61,0.03351832893435446,8.160754562230888,69.3906,228.0687838439023,86.55455,31.750133,2.715,52959.079,0,2304.999,NA
advanced_economies,EST,2012,16485.0450426469,38542735826.5568,1322696,76.3268292682927,67.15,9.975,0.7,245.4958308659255,39.4,0.4565205496,NA,NA,12.9762925231537,0.494972088186538,9.764,50.4063496756366,1.56,1.705,1.56,0.03508025232814015,8.199061798898644,73.8201,222.70173384596603,87.25456,32.392633,2.727,53234.611,0,2876.168,2.79
advanced_economies,EST,2013,16766.5288481767,39061592251.6964,1317997,77.1414634146341,68.475,8.575,0.66,244.85620807852064,39.4,0.4735723584,0.158,20.82,12.2889632972614,0.530631758951636,10.162,51.4449339409525,1.52,1.647,1.52,0.035946388164454425,8.893664926824263,79.3059,221.99842399445535,88.40964,32.370891,2.751,55885.624,0,2374.679,NA
advanced_economies,EST,2014,17312.7437812736,40228488893.8907,1314545,77.0341463414634,69.575,7.3,0.57,248.8356993355889,39,0.4559817604,0.157,NA,14.1917526450371,0.47450546319795,10.555,52.5543989137625,1.54,2.003,1.54,0.036954077712806115,8.899775464380477,82.8959,234.3193038528302,89.67906,32.854925,2.64,54259.369,0,2656.687,3.34
advanced_economies,EST,2015,17620.589755692,40970658925.8729,1315407,77.590243902439,71.875,6.15,0.63,245.15603138354086,39,0.4305337255,0.16,NA,12.2798965181097,0.423244911445676,9.996,53.7337592138741,1.58,2.292,1.58,0.038331165596407604,9.4181409142039,87.729,246.286910087771,89.69151,28.625423,2.891,50300.52,0,2937.604,NA
advanced_economies,EST,2016,18177.0094237252,42276728590.1378,1315790,77.6414634146342,72.1,6.775,0.74,252.10831378259644,38.8,0.4174485907,0.158,NA,12.5365917659142,0.399277751162712,9.913,54.294371695363,1.6,1.984,1.6,0.03942971050798973,9.769820971867006,86.1886,258.02917836873166,86.89375,28.460361,3.076,50585.515,0,2910.25,3.18
advanced_economies,EST,2017,19153.3881223809,44601591301.6816,1317384,78.0926829268293,74.125,5.825,0.79,258.3930943997423,38.8,0.4144621733,0.158,NA,14.7700532912902,NA,9.112,55.1231614681643,1.59,1.721,1.59,0.03919072831715192,9.708935477305092,88.2653,256.39379052505626,86.96192,29.033621,3.096,54371.177,0,4635.291,NA
advanced_economies,EST,2018,19918.1634134441,46544197895.4627,1321977,78.2439024390244,74.775,5.4,0.87,266.3746360875172,38.8,0.4249529961,0.163,31,15.2649565700999,NA,8.201,56.2096175751875,1.67,1.825,1.67,0.03920361242625483,9.71532772768715,90.4712,266.0249641573285,87.6303,26.092234,3.673,58570.539,0,3596.541,3.1
advanced_economies,EST,2019,20835.8029110222,48869752578.5448,1326898,78.4975609756098,75.3,4.45,NA,276.70388992061356,38,0.4214078808,NA,NA,15.7643340103779,NA,8.439,57.369042762128,1.66,NA,1.66,0.039168668301829,9.709325797335477,90.4259,276.50780519070145,NA,27.063857,3.693,46199.99,0,3648.012,NA
advanced_economies,FIN,2010,46459.9732548543,246041956444.155,5363352,79.8707317073171,68.15,8.37033881283,2.7,681.7310822429098,23.9,0.3463249389,0.072,NA,10.2715506995038,0.296170463581127,46.905,50.9483114065022,1.87,2.021,1.87,0.02207649931466029,5.228136882129286,80.5376,484.2097767403005,70.44806,37.049633,2.709,45621.118,11195.753,12012.582,4.08
advanced_economies,FIN,2011,47423.2726280536,252310280856.259,5388272,80.4707317073171,69.025,7.75794659905,2.38,687.0448769004505,24.2,0.3418531585,0.075,NA,9.63756716471056,0.257006452999081,48.271,52.0227198730612,1.83,1.984,1.83,0.01958299954061847,4.739336492891,84.1569,468.4390507771968,71.20155,37.201862,3.049,40534.114,11268.484,11982.77,NA
advanced_economies,FIN,2012,46538.5482393103,248784129304.398,5413971,80.6268292682927,69.375,7.69637842375,2.38,670.825920566635,24.4,0.3362386225,0.065,NA,8.34502620770994,0.221492443039789,53.622,53.3793360570073,1.8,1.947,1.8,0.020258372926686304,4.554079696394697,86.7993,456.1099262478563,71.95373,37.314612,3.011,36486.426,11046.988,13931.536,4.12
advanced_economies,FIN,2013,45906.9197974313,246540851975.183,5438972,80.9756097560976,68.875,8.18346289593,2.6,666.5251513238665,24.5,0.3321575771,0.071,43.2,7.32993445061098,0.208990369362807,56.229,54.9243789106929,1.75,1.846,1.75,0.021072091234090037,4.657794676806093,89.2364,445.06769733959874,72.81208,38.060354,2.964,37893.148,11234.586,12457.603,NA
advanced_economies,FIN,2014,45550.6323444393,245641204296.279,5461512,81.1804878048781,68.725,8.67047304724,2.86,662.7956688896224,24.2,0.3390586886,0.068,NA,7.56866839928195,0.207100147520747,59.826,56.4570350782054,1.71,1.869,1.71,0.019987519317746897,4.463437796771141,89.8264,440.4874769666977,73.56877,38.58749,2.933,34832.62,11108.835,13140.352,3.52
advanced_economies,FIN,2015,45647.6685921765,246976655331.328,5479531,81.4804878048781,68.55,9.38413226865,2.91,665.903261738534,24.8,0.3458080028,0.063,NA,7.62695333839592,0.182966169557935,63.642,57.8258663019847,1.65,1.957,1.65,0.021072091234090037,4.657794676806093,89.9316,446.1849892821961,74.01707,38.882657,2.898,32565.484,10846.947,14962.848,NA
advanced_economies,FIN,2016,46796.3373472768,253920299689.414,5495303,81.4292682926829,69.075,8.78828031523,2.8,677.4714056789982,25.1,0.3449432244,0.058,NA,8.0602422439728,0.1857643815233,63.176,59.0452543455019,1.57,1.809,1.57,0.01964085312141691,4.454976303317526,91.949,448.179821868093,NA,39.602479,3.084,34713.151,10727.323,14202.043,4.01
advanced_economies,FIN,2017,48177.0779620411,262026475788.422,5508214,81.6317073170732,69.975,8.62628413347,2.55,688.4898601220593,25.4,0.3473445054,0.063,NA,9.69733234031034,NA,61.167,60.0766175741488,1.49,1.64,1.49,0.01873424073636066,4.347826086956519,94.4197,443.7263397152172,75.52356,38.486791,2.962,32524.463,10301.893,14733.635,NA
advanced_economies,FIN,2018,48744.3838017285,265463830946,5515525,81.7341463414634,72.075,7.33026426835,2.21,676.3008505269303,23.9,0.348652862,0.065,45.44,10.0570668155076,NA,59.618,60.9423994855002,1.41,1.614,1.41,0.016923093270988638,4.245283018867929,94.2783,440.5239108028828,NA,38.241055,2.931,33078.661,9846.487,14768.669,4
advanced_economies,FIN,2019,49310.4570637039,268842767423.131,5521606,81.7853658536586,72.95,6.68585763612,NA,675.9486917574214,23,0.3477187108,NA,NA,10.383702572472,NA,59.327,61.6997312816716,1.35,NA,1.35,0.016807352691679895,4.245283018867929,94.3613,442.5879136321753,NA,37.740469,2.798,30443.716,10262.072,14412.235,NA
advanced_economies,FRA,2010,40638.3352541414,2740757930694.59,65027507,81.6634146341463,64,8.875,3.01,634.9739883459594,51.7,0.3633981626,NA,NA,7.95068541230402,0.151097509710212,85.256,54.6309024611084,2.03,NA,2.03,0.029808105800058025,20.970350404312676,73.6061,461.9066547532904,61.89694,42.85688,2.149,25603.941,17768.929,3681.379,4
advanced_economies,FRA,2011,41329.0296688845,2800854547180.79,65342780,82.1146341463415,63.9,8.825,2.76,646.7766771343427,51.7,0.3574522979,NA,NA,8.74832737071449,0.135625654044978,87.837,55.335246770792,2.01,NA,2.01,0.03007120208409762,20.758375525153518,75.9151,451.65442020519566,62.77157,42.961589,2.191,23783.1,18133.454,3070.873,NA
advanced_economies,FRA,2012,41258.2715887455,2809624996095.14,65659809,81.9682926829268,64.025,9.375,2.82,644.408771397821,51.7,0.3415772368,0.085,NA,7.95760115915462,0.134691630316116,90.602,56.259374161109,2.01,NA,2.01,0.02920500730417753,20.64516129032259,80.0043,445.97282286149385,63.74972,43.056916,2.205,23613.056,17238.431,3831.87,3.96
advanced_economies,FRA,2013,41282.9920513995,2825817614408.69,65998687,82.219512195122,64.05,9.925,2.93,644.5432014270024,51.7,0.3365723522,0.079,43,7.8067797960326,0.128078905715564,93.412,57.3243500610907,1.99,NA,1.99,0.029176495677247925,20.261297922467357,81.7192,445.8739377186698,66.33516,41.10949,2.291,23500.412,16977.127,4356.782,NA
advanced_economies,FRA,2014,41480.7696075124,2852837603528.6,66312067,82.719512195122,63.65,9.9,3.02,651.7010150433998,54,0.3331685066,0.081,NA,7.96901416920998,0.113926282208483,94.889,58.3809916442838,2,NA,2,0.02809169518359208,19.315767105822346,82.9556,446.6797924325814,68.53022,40.526363,2.245,21259.9,17303.809,4149.449,3.98
advanced_economies,FRA,2015,41793.5447118859,2884587185274.82,66548272,82.3219512195122,63.825,10.025,2.97,654.8146449179146,53.5,0.3425624203,0.081,NA,8.81419092332799,NA,95.582,59.3207259286048,1.96,NA,1.96,0.029781261520028433,20.303970887295296,82.6207,450.8799994458994,69.43743,40.503863,2.256,21577.359,17168.938,4021.45,NA
advanced_economies,FRA,2016,42140.0368796576,2916186811083.79,66724104,82.5731707317073,64.175,9.725,3,656.6425692194406,53.5,0.3386731182,0.083,NA,8.46453012451783,NA,97.958,60.0759551102856,1.92,NA,1.92,0.029578447787731738,20.166631061738947,85.8736,455.27096823580666,69.66563,39.99125,2.304,21956.292,15679.358,4295.035,4.01
advanced_economies,FRA,2017,42980.7299611129,2983008898740.32,66864379,82.5756097560976,64.725,9.075,2.85,664.0514478348846,51.1,0.3391475573,0.081,NA,9.07595175670496,NA,98.318,60.716985653615,1.9,NA,1.9,0.029835188108784723,20.089428297668466,86.4128,456.07894988961505,70.07549,39.434591,2.347,22182.339,15358.49,4013.051,NA
advanced_economies,FRA,2018,43631.4042937121,3036490189228.42,66965912,82.7243902439024,65.3,8.7,2.66,668.1685190461271,49.7,0.341621176,0.085,44.98,9.19095067799439,NA,97.989,61.2671445356188,1.88,NA,1.88,0.03027892413610614,20.345673743731997,88.5629,448.6988254276642,NA,39.347981,2.395,21615.604,15826.257,4748.822,4
advanced_economies,FRA,2019,44192.8146200556,3082298498954.91,67055854,82.5780487804878,65.575,8.15,NA,673.9277868098452,50,0.3416211779,NA,NA,9.20042381352145,NA,98.07,61.7953546501292,1.87,NA,1.87,0.028270356976460475,18.381042256474768,90.1727,445.9320787577655,NA,38.640101,2.316,21251.255,15186.391,4843.653,NA
advanced_economies,GBR,2010,39536.7726806835,2641774392354.46,62766365,80.4024390243902,70.42352,7.89166666667,0.66,561.4143212478374,10.8,0.3587842461,0.11,NA,2.60464190446093,0.215811507474077,74.273,51.6650449382949,1.92,NA,1.92,0.02310037485226633,9.037900874635586,79.6067,508.21316225144176,86.42583,26.510526,2.455,35282.639,2553.116,1288.784,3.95
advanced_economies,GBR,2011,39729.4420093844,2675475730486.89,63258810,80.9512195121951,70.32165,8.1,0.53,564.9674319272144,11,0.371762698,0.104,NA,2.98343351511434,0.190335556383428,79.975,52.3437488711275,1.91,NA,1.91,0.022604985517164968,8.607350096711809,82.701,481.25517227176283,86.08344,26.361352,2.437,32248.961,2792.172,1621.223,NA
advanced_economies,GBR,2012,40018.49081534,2713745629083.1,63700215,80.9048780487805,70.97092,7.99166666667,NA,563.8716648359638,10.9,0.3609696766,0.105,36.93,1.61975681053573,0.191872903067292,83.161,53.042456908844,1.92,NA,1.92,0.023037607712499405,8.712487899322374,86.796,462.7896644183229,87.73566,27.544083,2.426,32201.34,2810.485,1811.174,3.95
advanced_economies,GBR,2013,40620.3762057909,2773071184631.19,64128273,81.0048780487805,71.53493,7.59166666667,NA,567.839742148219,11.4,0.3528935087,0.104,NA,1.08763551235066,0.177874333717958,84.156,53.7606423008909,1.83,NA,1.83,0.02345162211715997,8.809293320425947,88.4457,458.2255472019144,74.00227,26.84063,2.453,31320.213,2781.773,2283.008,NA
advanced_economies,GBR,2014,41476.6392840052,2852456688491.83,64602298,81.3048780487805,72.88073,6.2,NA,569.1029615648087,11.3,0.3667329426,0.105,NA,2.73299271883968,0.157450459918033,86.061,54.4638463687415,1.81,NA,1.81,0.023965377694947224,9.099709583736693,90.3364,453.2759729615342,74.70639,26.388497,2.436,28853.402,2479.754,2720.874,4.16
advanced_economies,GBR,2015,42121.6768246256,2919862222802.09,65116219,80.9560975609756,73.67724,5.375,NA,571.7054116661483,11.2,0.3564981394,0.109,NA,3.02019670848493,0.146335433860384,86.72,55.1110276647482,1.8,NA,1.8,0.023455278062388795,8.888888888888879,91.2516,455.316049981012,NA,25.765283,2.404,28135.628,2702.035,3370.369,NA
advanced_economies,GBR,2016,42523.6742533226,2970153518156.93,65611593,81.1560975609756,74.39497,4.89166666667,NA,571.5934054859166,10.9,0.3577040473,0.111,NA,2.32356787648572,0.130794463586217,86.775,55.6373585302383,1.79,NA,1.79,0.023799625448813075,8.87174541947926,93.4847,456.31639461593164,NA,26.013781,2.387,27530.076,2720.691,3326.571,4.21
advanced_economies,GBR,2017,42970.7912774294,3021843380304.75,66058859,81.2560975609756,75.02157,4.38333333333,NA,572.7791524148242,10.9,0.3719269632,0.119,40.73,3.68352675176015,NA,86.314,56.0698960446915,1.74,NA,1.74,0.023660153100486383,8.854667949951867,93.9916,448.7710102251178,77.11173,26.252685,2.357,26763.55,2635.233,3868.351,NA
advanced_economies,GBR,2018,43246.2025371723,3059694706821.33,66460344,81.2560975609756,75.63253,4.075,NA,571.7936784234548,10.8,0.363230341,0.117,NA,2.96574576241945,NA,85.775,56.4307461886856,1.68,NA,1.68,0.02376780332209194,8.846153846153836,94.8522,440.14643805971696,NA,26.344429,2.292,26244.336,2408.456,4297.396,4.03
advanced_economies,GBR,2019,43592.4145178536,3101637452325.61,66836327,81.2048780487805,76.1592,3.83333333333,NA,572.3854047554806,12,0.3639756301,NA,NA,NA,NA,85.243,56.7506119684217,1.65,NA,1.65,0.023833792751920626,8.837656099903946,95.8457,438.089866972436,NA,26.44221,2.257,25528.108,2060.176,4661.45,NA
advanced_economies,GRC,2010,26690.6074159782,375385492954.624,11121341,80.3878048780488,59.1,12.77226242111,NA,451.6177227745888,31.7,0.4310403988,0.141,NA,-10.2937303144837,0.267646777217048,147.494,51.991352297526,1.48,NA,1.48,0.01866511969340142,6.766169154228852,46.3512,328.3304999764457,53.66228,40.325097,2.674,32090.402,0,2519.718,2.94
advanced_economies,GRC,2011,24017.2011913711,337286438425.772,11104899,80.7317073170732,55.1,17.91496332503,NA,435.8838691718893,31.7,0.4293706383,0.151,NA,-13.0596222122062,0.275034429677179,183.869,52.5494605428365,1.4,NA,1.4,0.019252209472425792,6.812700964630225,50.1668,296.4493883200743,NA,43.358082,2.963,31980.071,0,1948.684,NA
advanced_economies,GRC,2012,22437.2204706296,313398619057.546,11045011,80.6341463414634,50.8,24.51407599403,NA,441.6775683194803,32.2,0.4253208727,0.149,NA,-8.96900614856838,0.286645243644445,161.971,53.1024032964183,1.34,NA,1.34,0.020219897119075608,6.840193704600472,53.5817,278.36562591911786,NA,43.289963,3.328,29784.527,0,2425.242,2.88
